ModelGeneID	5h-HUVEC.uninfected.sc.rep1	5h-HUVEC.uninfected.sc.rep2	5h-HUVEC.infected-Candida.SC5314.rep1	5h-HUVEC.infected-Candida.SC5314.rep2
5244.2	0.0112	0.0072	0.0180	0.0000
5139.1	11.1664	13.2837	11.7385	1.5021
5142.1	6.6281	9.9290	8.2354	3.6801
5151.3	9.3165	6.4395	11.8379	3.5122
5153.1	0.1189	0.0030	0.2839	0.0360
5150.2	1.7220	2.5175	2.3362	0.0000
5143.1	0.6542	0.0162	1.5789	0.3536
5150.1	1.7220	2.5175	2.3362	0.0000
5137.1	0.0762	0.0434	0.0815	0.2976
5144.1	1.4368	1.0653	2.2134	0.6007
5136.2	0.1000	0.1096	0.2067	0.0434
5140.2	0.2393	0.2519	0.1886	0.0000
5151.2	9.3165	6.4395	11.8379	3.5122
10846.1	1.1702	1.6753	2.6745	0.6663
5151.5	9.3165	6.4395	11.8379	3.5122
5140.1	0.2393	0.2519	0.1886	0.0000
5141.1	2.7954	1.6137	4.7929	2.5170
5138.1	0.1496	0.5371	0.5081	0.0000
5136.1	0.1000	0.1096	0.2067	0.0434
5151.4	9.3165	6.4395	11.8379	3.5122
5151.1	9.3165	6.4395	11.8379	3.5122
27115.1	1.8881	4.0139	1.6291	1.7987
50940.1	0.0826	0.0049	0.1658	0.1097
8622.1	0.1820	0.2738	0.2271	0.0000
5146.1	0.1718	0.4047	0.1361	0.0000
5152.17	1.2360	1.4488	2.1732	0.1562
5152.6	1.2360	1.4488	2.1732	0.1562
5152.11	1.2360	1.4488	2.1732	0.1562
5152.2	1.2360	1.4488	2.1732	0.1562
8654.2	1.0796	0.9057	0.7882	0.0842
5152.10	1.2360	1.4488	2.1732	0.1562
5145.1	0.2386	0.0000	0.5590	0.0740
5158.1	0.2609	0.1514	0.4695	0.0000
5149.1	0.0000	0.0000	0.0000	0.0000
5152.12	1.2360	1.4488	2.1732	0.1562
5152.15	1.2360	1.4488	2.1732	0.1562
5152.5	1.2360	1.4488	2.1732	0.1562
5152.20	1.2360	1.4488	2.1732	0.1562
5152.19	1.2360	1.4488	2.1732	0.1562
5152.16	1.2360	1.4488	2.1732	0.1562
8654.3	1.0796	0.9057	0.7882	0.0842
5152.14	1.2360	1.4488	2.1732	0.1562
5152.13	1.2360	1.4488	2.1732	0.1562
5152.7	1.2360	1.4488	2.1732	0.1562
5152.3	1.2360	1.4488	2.1732	0.1562
8654.1	1.0796	0.9057	0.7882	0.0842
5152.18	1.2360	1.4488	2.1732	0.1562
5147.1	3.3997	5.7079	3.0195	4.8111
5148.1	3.9785	0.1508	8.0546	1.5591
5152.4	1.2360	1.4488	2.1732	0.1562
5152.1	1.2360	1.4488	2.1732	0.1562
5161.1	0.0000	0.0000	0.0000	0.0000
5162.1	7.6895	11.5066	6.3327	3.5464
1737.1	8.1708	9.5905	5.8848	1.5327
5160.1	12.5782	14.6934	11.7124	5.7984
55163.1	3.2542	2.5968	2.1260	0.0959
10396.1	0.3273	1.2230	0.6115	0.4408
5105.1	0.0000	0.0000	0.0000	0.0000
5106.1	5.6518	7.2982	5.1411	1.7021
8310.1	8.1659	9.8147	9.8638	4.0643
5833.1	2.6112	2.1008	2.4236	0.7952
10400.2	5.5231	6.0158	6.4963	0.3189
10400.1	5.5231	6.0158	6.4963	0.3189
10400.3	5.5231	6.0158	6.4963	0.3189
26227.1	13.1732	18.6870	10.8990	2.3414
5730.1	0.0531	0.0421	0.1895	0.0000
27306.1	0.0100	0.0000	0.0000	0.0000
80142.4	15.9831	17.0975	15.2110	2.8876
80142.2	15.9831	17.0975	15.2110	2.8876
9536.1	0.7332	0.0000	1.5921	0.5785
80142.1	15.9831	17.0975	15.2110	2.8876
9536.2	0.7332	0.0000	1.5921	0.5785
80142.3	15.9831	17.0975	15.2110	2.8876
5740.1	11.1831	7.4698	17.4275	2.0153
114971.1	0.5535	0.5395	0.4769	0.1001
9489.1	7.4412	10.6574	5.0182	2.4855
5743.1	99.3098	25.2064	662.9000	257.9937
5742.1	77.1461	64.8564	61.1468	15.3930
6898.1	0.0974	0.0000	0.1500	0.0000
5053.1	0.0147	0.0000	0.0188	0.0000
5264.1	2.1494	3.3245	3.0649	1.1355
5728.1	2.3029	4.0785	2.5846	1.5520
8871.1	19.2314	22.1443	29.1736	9.5363
8394.1	13.3280	12.4720	10.4780	5.3781
23396.1	12.7502	9.3147	24.5061	8.1524
8395.1	0.0642	0.0344	0.0916	0.0000
55361.1	5.2948	3.8081	4.4743	3.8624
5297.1	8.4388	7.7103	9.0015	3.1734
5298.1	11.4545	9.3103	7.6715	2.5634
5291.1	2.4471	4.3800	2.1638	0.9432
5295.3	2.4219	2.7694	4.2557	0.8914
5293.1	1.5335	1.6134	2.1631	2.4686
8503.1	1.9188	2.5736	0.6810	0.0000
5296.1	0.1583	0.0153	0.0598	0.0000
5290.1	3.0238	4.1492	3.4518	1.6318
5295.1	2.4219	2.7694	4.2557	0.8914
5295.2	2.4219	2.7694	4.2557	0.8914
10870.1	0.1031	0.0377	0.5145	0.0000
5294.1	0.3126	1.6410	0.3267	0.3700
23533.1	0.1291	0.0041	0.2281	0.0000
4952.1	9.2762	8.6274	7.3207	2.3252
4952.2	9.2762	8.6274	7.3207	2.3252
23236.2	1.5103	2.4739	2.4774	0.6262
5336.1	1.5465	1.9970	2.6967	0.3884
9651.1	0.1270	0.0664	0.0669	0.0509
113026.1	3.9596	4.6067	5.8023	1.9937
89869.1	0.0000	0.0114	0.0266	0.0000
84812.1	1.9674	3.1926	1.8200	2.0099
5330.1	0.5760	1.0077	0.6927	0.2612
5335.1	27.0927	32.9920	29.7972	11.9078
51196.1	0.4204	0.5718	0.4259	0.0411
5333.1	2.4804	2.1058	3.2167	0.0000
5332.2	0.5739	0.7487	1.2994	0.5564
5331.1	16.3112	14.6145	19.9951	5.6902
5335.2	27.0927	32.9920	29.7972	11.9078
5334.1	2.5603	1.4047	1.6699	0.2738
5332.1	0.5739	0.7487	1.2994	0.5564
257068.1	0.5541	1.0258	0.3694	0.1874
23236.1	1.5103	2.4739	2.4774	0.6262
23007.1	0.0646	0.0140	0.1382	0.2294
5287.1	2.8170	11.6775	4.6232	0.4661
5286.1	10.1679	20.2935	14.0637	4.2011
5288.1	0.0071	0.0000	0.0152	0.0000
200576.2	2.7419	6.3534	3.4897	1.2152
8396.1	7.8899	8.5710	4.8616	2.9055
200576.3	2.7419	6.3534	3.4897	1.2152
79837.1	4.2842	4.1446	4.3839	0.9144
8396.2	7.8899	8.5710	4.8616	2.9055
5305.1	6.6445	5.7711	6.0657	1.6708
200576.1	2.7419	6.3534	3.4897	1.2152
5289.1	2.2906	3.3971	3.3089	1.0838
5279.1	3.0195	3.4376	2.2333	0.1050
51227.2	0.6646	1.2409	0.5800	0.0000
5283.1	1.0767	2.2529	1.0974	0.0000
5277.2	1.6756	2.3347	3.9330	0.2196
9091.1	6.3016	6.2911	6.3164	2.1958
8818.1	9.2242	10.2471	9.1030	4.6391
51227.1	0.6646	1.2409	0.5800	0.0000
9091.2	6.3016	6.2911	6.3164	2.1958
5277.3	1.6756	2.3347	3.9330	0.2196
5279.2	3.0195	3.4376	2.2333	0.1050
5277.1	1.6756	2.3347	3.9330	0.2196
8818.2	9.2242	10.2471	9.1030	4.6391
51227.3	0.6646	1.2409	0.5800	0.0000
8398.1	1.0847	0.7644	1.7601	0.2435
5320.1	0.0125	0.0000	0.0535	0.0000
8398.2	1.0847	0.7644	1.7601	0.2435
81579.1	2.2401	3.6109	2.2579	0.4721
5322.1	0.1131	0.0089	0.2765	0.0000
64600.1	0.4579	0.0000	1.0634	0.1703
100137049.1	0.1042	0.0848	0.2432	0.0000
123745.1	0.0941	0.0000	0.2089	0.2355
5319.1	0.3302	0.0121	0.6356	0.0000
26279.1	0.0079	0.0000	0.0504	0.0000
8399.1	0.2454	0.1173	0.5652	0.0000
30814.1	0.2147	0.0000	1.0331	0.0000
10654.1	14.6458	15.2052	12.7068	1.7140
117283.1	0.0597	0.0000	0.3033	0.0000
9807.2	10.2766	7.7610	8.5171	3.0587
9807.1	10.2766	7.7610	8.5171	3.0587
51447.3	16.0599	14.6174	12.8819	2.4381
51447.4	16.0599	14.6174	12.8819	2.4381
51447.6	16.0599	14.6174	12.8819	2.4381
51447.5	16.0599	14.6174	12.8819	2.4381
51447.1	16.0599	14.6174	12.8819	2.4381
51447.2	16.0599	14.6174	12.8819	2.4381
8876.1	0.0543	0.0000	0.1451	0.6180
8875.2	0.0080	0.0000	0.0342	0.0000
55350.3	0.0000	0.0000	0.0000	0.0000
55350.2	0.0000	0.0000	0.0000	0.0000
8875.1	0.0080	0.0000	0.0342	0.0000
55350.1	0.0000	0.0000	0.0000	0.0000
27068.4	4.1684	7.0702	4.1724	1.5320
27068.1	4.1684	7.0702	4.1724	1.5320
27068.3	4.1684	7.0702	4.1724	1.5320
27068.2	4.1684	7.0702	4.1724	1.5320
8612.1	0.9036	0.4932	1.9715	0.9804
8611.1	4.1897	5.6443	4.0227	1.9044
8613.1	14.8832	14.7248	27.8459	23.5012
8611.2	4.1897	5.6443	4.0227	1.9044
5498.1	3.2096	4.6841	2.8752	0.1786
8288.1	0.2022	0.0768	0.2662	0.0000
9588.1	47.4132	77.9154	43.3606	18.4212
4353.1	0.1912	0.0000	0.4217	0.0778
6820.2	0.9479	0.0000	2.2032	0.3887
5625.1	0.0192	0.0228	0.0359	0.0000
6578.1	1.6706	3.1055	3.2493	0.5191
23761.1	8.2958	8.9348	6.5393	0.9868
9791.1	14.5120	12.5053	12.1601	4.0950
81490.1	6.8639	5.5591	7.2008	1.4804
10965.1	2.5174	6.0420	1.8075	2.2920
10005.1	2.6148	2.5785	2.4811	1.8226
10005.3	2.6148	2.5785	2.4811	1.8226
10005.2	2.6148	2.5785	2.4811	1.8226
122970.1	0.0535	0.0880	0.0000	0.0000
5805.1	6.9988	6.2525	4.9661	2.7160
6303.1	182.6662	78.5232	115.6577	102.0322
112483.1	16.2176	31.1280	22.0200	12.5182
8566.1	4.3942	4.2107	4.7543	1.2662
7378.2	10.8655	8.4810	60.1057	14.6792
151531.1	0.0071	0.0000	0.0152	0.0000
7378.1	10.8655	8.4810	60.1057	14.6792
2944.1	3.6140	1.5845	3.5333	0.0000
2944.2	3.6140	1.5845	3.5333	0.0000
64080.1	0.1511	0.1487	0.3729	0.0000
5959.1	0.2542	0.4826	0.2115	0.0000
8608.1	0.1095	0.0622	0.2081	0.0000
157506.1	1.8051	2.1833	1.1092	1.6492
112724.1	1.0024	1.1323	8.5769	1.0530
145226.1	0.0805	0.0098	0.2104	0.0000
51109.1	9.9363	11.2608	7.5608	2.5843
195814.1	0.0899	0.0000	0.3572	0.0000
57665.1	3.5040	5.2247	2.4699	3.2832
50700.1	0.2105	0.0000	0.3603	0.5482
8228.1	3.6422	4.0899	3.7447	0.4782
113278.1	0.0306	0.0000	0.1046	0.0000
54981.1	3.0029	5.7009	2.8676	1.3481
6484.1	2.0710	1.9226	2.6841	1.5969
6482.1	9.4665	6.5637	7.5616	3.7385
6483.1	2.6286	2.6453	2.3212	0.5066
6482.2	9.4665	6.5637	7.5616	3.7385
10090.1	0.2954	0.2835	0.3258	0.0000
9653.1	3.0168	5.5081	2.5836	0.7383
3423.1	5.7873	5.6026	6.5458	2.2135
3423.2	5.7873	5.6026	6.5458	2.2135
9957.1	0.2064	0.1292	0.5021	0.0000
9951.1	0.1184	0.0000	0.1867	0.0000
222537.1	0.0154	0.0075	0.0220	0.0000
9956.1	0.4447	0.0000	0.7956	1.0527
9955.1	0.0721	0.0000	0.0514	0.0000
9953.1	0.1413	0.0086	0.2267	0.0000
64711.1	0.6784	0.0000	1.2033	0.0000
113189.1	10.2902	11.6043	7.1351	0.6906
50515.1	3.5982	3.0027	3.2757	0.9716
166012.1	0.0235	0.0000	0.0252	0.0000
55501.1	12.4970	11.7979	9.6787	4.3548
411.2	6.4020	4.8791	4.6941	2.6702
411.1	6.4020	4.8791	4.6941	2.6702
23563.2	0.1585	0.0556	0.2984	0.0000
9435.1	1.3791	1.4013	1.3176	1.0174
23563.1	0.1585	0.0556	0.2984	0.0000
10164.1	0.0395	0.0000	0.0675	0.2055
4166.1	0.2164	0.0591	0.3618	0.0000
8534.1	1.8532	3.2850	3.2645	0.3154
9469.1	9.7340	2.4842	5.3135	1.6131
56548.1	0.8558	1.3689	1.6140	0.0000
266722.1	0.1133	0.0681	0.1270	0.0000
9394.1	3.8412	1.7098	2.5784	0.8784
90161.2	0.4385	0.7609	0.5737	0.1108
90161.1	0.4385	0.7609	0.5737	0.1108
2799.1	26.0949	33.9391	24.8073	14.1829
10157.1	6.1067	10.2260	6.5261	0.5973
118881.1	4.3060	3.9761	6.6727	3.4713
3176.1	0.4960	1.4795	0.3979	0.0000
1757.1	0.3497	0.0977	0.6072	0.0536
81537.1	2.9319	4.6816	1.9317	1.5732
6652.1	2.0896	2.0863	2.0702	0.5343
6342.1	6.3204	13.3295	6.9494	2.6416
9056.1	3.5058	3.7751	3.8197	2.4051
10558.1	17.4590	24.6897	15.0634	3.5985
9517.1	9.8971	17.6729	6.2731	2.5495
55304.1	0.1286	0.3867	0.2168	0.0000
2098.1	8.9494	17.5595	10.2536	2.8221
8879.1	4.5808	4.1693	3.8639	0.8426
8869.1	1.1919	2.2365	1.5346	0.1977
56848.1	2.3766	1.9308	2.3918	0.3195
8877.1	56.6896	33.5639	82.4472	40.8616
130752.1	0.1558	0.1213	0.1883	0.0000
55512.1	0.1822	0.1977	0.2766	0.0000
55512.2	0.1822	0.1977	0.2766	0.0000
339221.1	0.4155	0.0000	1.1045	0.0000
55627.1	13.8492	10.3566	11.9861	3.8671
6609.1	23.6449	19.4151	19.9551	6.3821
6610.1	4.3403	4.4228	3.7807	1.3616
259230.1	3.4434	2.9782	2.2846	1.3650
115111.1	0.0302	0.0945	0.1077	0.0000
115019.2	0.1871	0.0438	0.2962	0.4385
115111.2	0.0302	0.0945	0.1077	0.0000
116369.2	0.2338	0.1339	0.3583	0.3180
284129.1	5.4646	5.8114	8.0497	3.7474
116369.1	0.2338	0.1339	0.3583	0.3180
115019.1	0.1871	0.0438	0.2962	0.4385
26266.1	0.4205	0.3996	0.6858	0.3421
6646.1	3.9962	6.1008	3.1773	1.7225
6649.1	0.4058	0.0072	0.9104	0.3866
6648.1	2.7438	4.9826	4.5897	2.1667
6647.1	73.0499	86.7006	69.2669	23.7695
6697.1	15.1288	15.9855	15.0690	2.2235
6611.1	10.8926	17.8356	15.2060	14.8542
6723.1	72.3910	55.4211	67.8194	12.2812
6713.1	7.6964	9.3566	6.3317	1.9110
2222.1	11.4429	14.9270	10.5751	5.4825
6715.1	2.0692	2.1065	1.6208	0.0949
6716.1	0.0589	0.0000	0.1648	0.0000
15.1	0.1924	0.0527	0.6378	0.0000
6532.1	0.1538	0.0287	0.3484	0.3142
6487.6	3.4703	2.0534	4.3909	1.8517
6487.11	3.4703	2.0534	4.3909	1.8517
6487.5	3.4703	2.0534	4.3909	1.8517
6487.7	3.4703	2.0534	4.3909	1.8517
6487.9	3.4703	2.0534	4.3909	1.8517
6487.1	3.4703	2.0534	4.3909	1.8517
6487.8	3.4703	2.0534	4.3909	1.8517
6487.4	3.4703	2.0534	4.3909	1.8517
6487.3	3.4703	2.0534	4.3909	1.8517
6487.10	3.4703	2.0534	4.3909	1.8517
6487.2	3.4703	2.0534	4.3909	1.8517
10402.1	2.4655	3.8849	4.6932	4.8845
10610.1	0.1644	0.0377	0.3100	0.0000
256435.1	2.3197	2.8744	2.3844	1.1368
30815.1	6.5171	6.2496	8.8123	3.5138
81849.1	0.0049	0.0000	0.0000	0.0000
6489.1	0.0335	0.0021	0.0778	0.0000
29906.1	0.1281	0.0068	0.2397	0.0868
412.1	3.5951	2.5135	2.7913	0.0000
6389.1	21.4807	20.3781	18.9613	5.6920
6392.1	3.6771	11.4209	3.9147	4.8092
6391.1	2.2090	2.7462	2.1732	1.0652
6390.1	18.7879	28.9504	17.0007	5.0124
6821.1	4.3069	6.9655	3.3467	1.1499
6533.1	16.1206	14.8072	31.1354	5.1830
5092.1	16.7570	23.3255	19.5125	3.0584
5092.2	16.7570	23.3255	19.5125	3.0584
23530.2	8.4408	11.1024	8.3552	1.8293
23530.1	8.4408	11.1024	8.3552	1.8293
79178.1	2.1690	3.2934	2.2730	0.0000
6567.1	3.6701	5.0160	2.6853	0.9886
1890.1	1.1510	0.2345	2.4888	0.3275
55217.1	0.9936	1.0639	1.4130	0.4195
7296.3	190.7044	56.5933	89.8680	44.5627
7296.1	190.7044	56.5933	89.8680	44.5627
7296.4	190.7044	56.5933	89.8680	44.5627
7296.2	190.7044	56.5933	89.8680	44.5627
80162.1	12.6582	21.5245	14.8184	5.9956
11181.1	0.3111	0.0629	0.5239	0.6033
7166.1	0.0749	0.1875	0.0961	0.1462
121278.1	0.0213	0.0000	0.0520	0.0000
6999.1	0.0080	0.0000	0.0171	0.0000
169355.1	0.0190	0.0017	0.0710	0.0000
6561.1	0.0000	0.0000	0.0000	0.0000
6916.1	0.2284	0.2676	0.2658	0.0000
7054.1	0.0000	0.0000	0.0000	0.0000
7054.3	0.0000	0.0000	0.0000	0.0000
7054.2	0.0000	0.0000	0.0000	0.0000
7306.1	0.3491	0.4281	0.1927	0.0000
10020.1	4.3343	3.6885	2.7393	0.1502
29880.1	7.9685	11.0921	6.9410	1.8749
7355.1	10.1134	6.8339	8.0125	2.4683
7358.1	19.5691	14.4327	12.4750	5.6948
23169.1	3.2542	2.2502	1.9668	0.2225
80146.1	7.7890	8.6306	6.0111	0.8590
5168.1	0.1252	0.1522	0.1071	0.0000
84912.1	4.1067	4.4705	1.8316	0.1929
3906.1	0.1013	0.0000	0.0723	0.0000
7357.1	6.3488	10.7300	5.0082	4.3972
11046.1	6.8459	10.9140	7.8329	3.8589
54576.1	0.0000	0.0000	0.0000	0.0000
54575.1	0.0200	0.0000	0.0571	0.0000
54578.1	0.0244	0.0000	0.0522	0.0000
54579.1	0.0000	0.0000	0.0000	0.0000
54600.1	0.0000	0.0000	0.0000	0.0000
54658.1	0.0263	0.0000	0.0000	0.0000
54659.1	0.0000	0.0000	0.0000	0.0000
54577.1	0.0101	0.0000	0.0757	0.0000
54657.1	0.1420	0.0000	0.5538	0.0000
7364.1	0.0186	0.0000	0.0000	0.0000
54490.1	0.0000	0.0000	0.0000	0.0000
7367.1	0.0203	0.0000	0.0217	0.0000
10720.1	0.0000	0.0000	0.0000	0.0000
7363.1	0.0339	0.0000	0.0181	0.0000
7365.1	0.0000	0.0000	0.0000	0.0000
7366.1	0.0096	0.0000	0.1234	0.0000
54963.1	15.2691	12.1948	17.4391	3.4411
7498.1	0.1710	0.0000	0.3508	0.0000
9942.1	0.8791	1.4006	0.8601	0.3080
64131.1	1.6979	0.5065	1.1382	0.0249
64132.1	5.1119	5.7010	4.7097	1.6538
51181.1	17.7081	19.9028	17.6239	4.4696
64077.1	0.7204	0.9245	0.8980	0.0000
5464.1	8.5576	11.6735	10.0335	0.9028
10724.1	17.1398	19.5334	18.7754	7.4546
1356.1	0.0462	0.0095	0.1297	0.0000
2512.1	1,092.2149	837.1827	1,150.1776	385.7365
2495.1	86.5166	145.1781	95.7468	66.7343
94033.1	0.0479	0.0000	0.0513	0.0000
1727.1	54.7098	51.6968	54.3100	18.9616
51706.1	7.3517	7.2954	6.8122	3.1661
51700.1	0.2720	0.3090	0.2830	0.2552
10587.1	14.8163	22.7903	14.4053	5.2751
80347.1	10.4744	11.2408	10.0680	3.5367
22978.1	4.9227	7.7630	5.2168	2.5530
84618.1	0.0190	0.0000	0.1221	0.0000
51251.1	2.2975	4.5492	3.3407	0.7066
93034.1	0.0106	0.0097	0.0113	0.0000
100526794.1	0.0000	0.0000	0.0000	0.0000
3251.1	10.0649	18.2326	10.5978	6.5856
353.1	40.7020	58.4779	40.9316	20.6853
56954.1	2.4883	6.0186	3.1674	1.4642
5313.1	1.2954	0.0235	2.6847	0.9427
92086.1	0.7082	0.0241	1.0216	0.0000
728441.1	0.4271	0.0130	0.6472	0.3476
2686.1	1.3777	2.1986	2.3241	0.3698
124975.1	0.6997	0.0000	1.8957	0.0000
91227.1	0.6684	0.0251	1.7963	0.0000
5211.1	25.3302	24.7732	33.1273	8.8789
1491.1	0.6719	0.7750	0.7466	0.0000
2819.1	0.3536	0.0791	0.9370	0.2061
29926.1	7.9774	9.1993	7.5133	1.4403
29925.1	7.2951	6.0568	4.8650	1.1389
875.1	0.5525	0.5049	0.8432	0.4041
102724560.1	0.5525	0.5049	0.8432	0.4041
249.1	1.3730	0.1203	2.5022	0.2736
22934.1	10.4634	13.0897	8.8744	3.8582
51292.1	13.9865	16.0893	12.6005	5.6504
2766.1	15.0711	17.8881	18.3287	5.2831
57571.1	1.3894	0.1018	1.3350	0.1935
8833.1	5.5877	10.4985	5.2940	1.2346
11332.1	12.5697	14.7816	13.4924	2.9923
5538.1	28.0020	32.6886	20.5649	7.7143
641371.1	0.2459	0.9393	0.5786	0.0000
9374.1	2.0061	4.1951	1.8083	0.5597
55825.1	0.9731	2.4461	0.9911	0.0000
51102.1	3.7004	5.1705	3.2051	0.9090
37.1	70.6812	79.1263	80.3761	37.3722
33.1	0.0240	0.0000	0.0206	0.0000
132158.1	4.4672	4.0193	3.4842	0.2730
641649.1	3.6462	3.9761	5.8171	4.2174
93100.1	4.5493	8.1739	6.5848	1.1578
23475.1	0.1735	0.0042	0.5319	0.0000
50484.1	8.3526	13.7907	7.1464	4.2015
6240.1	24.9012	35.1194	17.3661	2.2322
6241.1	30.0715	45.9335	19.1221	5.0364
3156.1	7.6595	8.4074	3.3999	1.0149
79966.1	7.0572	9.2397	8.2929	3.3864
10588.1	0.3870	0.3489	0.5518	0.0000
84890.1	2.8224	3.4833	1.8012	1.5878
79646.1	3.6453	7.4645	4.3053	2.9289
80025.1	4.2737	4.5115	3.5987	2.0881
53354.1	0.1489	0.3619	0.2301	0.1077
55229.1	4.9642	8.3218	5.3047	2.9156
83594.1	0.6900	1.8907	0.3769	0.0000
7263.1	12.6034	18.1521	11.7231	4.1057
26275.1	1.2460	3.5565	1.2902	0.5162
29920.1	7.3097	11.5205	4.9783	1.5988
7389.1	49.8270	46.0421	39.1207	14.7112
1595.1	1.2150	0.9940	1.3603	0.2019
130367.1	0.3978	0.3092	0.0540	0.4110
10478.1	4.8686	6.8882	3.8628	1.1000
23443.1	2.4503	3.8735	2.8804	1.0106
64240.1	0.2548	0.0228	0.6419	0.0000
64241.1	0.2134	0.0000	0.6424	0.0000
284111.1	0.2040	0.0060	0.4866	0.0000
8435.1	1.7416	0.0188	3.7472	1.8783
3988.1	5.9115	11.9544	5.1570	2.9043
771.1	0.8238	0.2927	0.8687	0.0000
760.1	0.0595	0.0000	0.1061	0.0000
768.1	0.2144	0.0000	0.5666	0.0000
23632.1	0.4616	0.0502	1.1637	0.0000
765.1	0.1424	0.0000	0.3554	0.0000
759.1	0.0000	0.0057	0.0111	0.0000
762.1	0.3215	0.0095	0.7249	0.1131
766.1	1.3575	0.0165	2.5649	0.0000
767.1	0.0255	0.0053	0.0390	0.0000
377677.1	0.3201	0.5599	0.3668	0.4465
10057.1	3.0764	4.7185	2.1462	0.7910
6556.1	0.5511	0.0204	1.0386	0.1580
6568.1	0.0000	0.0000	0.0000	0.0000
7779.1	6.9225	9.0898	8.7327	5.4606
54020.1	2.0031	1.7332	1.9836	0.6037
215.1	5.8419	2.6609	5.4921	1.8787
5825.1	4.6923	6.2244	2.7743	1.3495
641372.1	0.0534	0.0000	0.1523	0.0000
9045.1	57.9097	68.1518	75.5213	36.4277
4017.1	115.8777	88.8098	100.3093	25.1311
84105.1	0.8313	1.2282	0.7854	0.0765
25830.1	0.1553	0.1973	0.1265	1.3476
84569.1	0.0372	0.0000	0.0000	0.0000
4025.1	0.3995	0.0060	0.9385	0.3410
54995.1	2.4317	3.7720	1.9573	0.7722
93492.1	0.0275	0.0000	0.0196	0.0000
1267.1	13.4676	12.1755	11.4366	4.1729
10249.1	0.0135	0.0000	0.0145	0.0000
1580.1	0.0548	0.0000	0.1432	0.0000
1555.1	0.4167	0.0000	1.0419	0.3820
1549.1	0.3262	0.0000	0.8024	0.1062
1573.1	0.0211	0.1184	0.0452	0.0000
199974.1	0.0844	0.0193	0.2032	0.0000
260293.1	1.4880	1.6074	1.5560	0.0000
29785.1	1.4145	0.7608	2.1320	0.2863
57834.1	0.0942	0.0000	0.2573	0.0000
1215.1	0.0225	0.0986	0.0000	0.0000
1357.1	0.3029	0.0000	0.7558	0.0000
1358.1	0.0345	0.0000	0.1232	0.0000
57094.1	0.0264	0.0000	0.1129	0.0000
93979.1	0.0995	0.0000	0.3039	0.0000
7177.1	0.0975	0.0000	0.2086	0.0000
64499.1	0.3151	0.0089	0.3370	0.0000
23430.1	0.3300	0.0302	1.2646	0.0000
1636.1	4.7264	7.3960	7.7991	1.7047
9365.1	0.0667	0.0000	0.1515	0.0000
9331.1	2.3819	5.0943	2.0973	1.1887
7368.1	0.0583	0.0360	0.0671	0.0000
5315.1	129.0508	150.7817	131.9943	40.2501
26063.1	5.7422	4.9642	7.5338	1.8759
1666.1	12.4148	24.5059	14.0547	8.2887
874.1	2.4505	3.2995	2.5823	1.4075
10901.1	3.4999	4.3521	2.8929	0.0000
126410.1	0.7728	0.0000	1.5677	0.3112
2053.1	0.3108	0.2203	0.5641	0.1226
8897.1	0.6296	0.7665	0.5141	0.0000
8897.3	0.6296	0.7665	0.5141	0.0000
8897.2	0.6296	0.7665	0.5141	0.0000
8898.1	10.8640	9.5773	10.2568	3.9439
2880.1	0.1578	0.0000	0.2926	0.0000
9152.1	0.0178	0.0000	0.0443	0.0000
9497.1	2.7031	7.2753	5.2476	2.9659
115584.1	0.9437	0.0834	1.7679	0.7227
6574.1	28.4550	23.9124	20.0674	9.9327
6575.1	5.0304	2.1041	3.7585	0.9911
142680.1	0.6311	0.1404	0.8608	0.0000
6534.1	0.1151	0.0000	0.2770	0.0000
3293.1	0.2049	0.0749	0.3725	0.0000
1622.1	26.5709	34.2636	24.4261	9.7619
225.1	0.0203	0.0000	0.0361	0.0000
28965.1	0.1206	0.0793	0.0903	0.0000
23205.1	0.2047	0.0561	0.3339	0.0000
26061.1	4.1516	5.7120	3.8313	0.8135
54716.1	0.1172	0.0000	0.2574	0.0000
6564.1	0.1608	0.0533	0.3224	0.0000
113235.1	0.0645	0.1994	0.1207	0.0000
1200.1	45.9481	53.9814	41.5798	11.5266
2168.1	0.0597	0.0000	0.0730	0.0000
51056.1	22.7944	48.6827	23.2356	9.2739
9390.1	0.4040	0.0331	1.3225	0.2147
5184.1	17.1316	21.0241	18.2842	6.9267
4891.1	5.5559	6.1407	5.4123	1.2842
30061.1	34.3926	21.6741	7.8143	8.4866
248.1	0.2561	0.0088	0.7018	0.0000
4524.1	1.8684	2.4324	1.5924	0.1342
65263.1	3.4868	2.4682	2.3888	0.0000
25796.1	9.1372	13.0450	10.8245	2.4081
28982.1	1.8114	1.8118	1.7904	0.6385
6120.1	5.3646	10.3482	5.6798	2.9588
6120.2	5.3646	10.3482	5.6798	2.9588
10864.1	0.1851	0.0000	0.4088	0.0000
9356.1	2.8616	0.0096	6.3080	1.7090
9376.1	0.0519	0.0000	0.1320	0.0000
348932.1	0.0894	0.0000	0.1487	0.0000
120103.1	1.2245	2.3569	1.2700	0.6796
1080.1	0.0247	0.0136	0.0529	0.0000
85320.1	0.0581	0.0032	0.1306	0.0000
222962.1	3.1717	1.2997	4.7761	0.4719
10351.1	4.5694	4.8639	5.3819	0.0000
9429.1	0.9732	3.3984	1.7007	0.3960
55867.1	0.6857	0.0059	1.7428	0.2101
360.1	0.6762	0.2524	0.6001	0.0000
